id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1343555234468134913,1343555234468134913,2020-12-28 16:51:44 Türkiye Standart Saati,2020-12-28,16:51:44,+0300,3899309836,manifestogazete,Manifesto,,"'Yokluğu paylaş' diyen Diyanet 2021'de, her 7 saniyede bir asgari ücret harcayacak!  #asgariucret #geçinemiyoruz  https://t.co/GHjjHooPX0",tr,[],['https://gazetemanifesto.com/2020/yoklugu-paylas-diyen-diyanet-2021de-her-7-saniyede-bir-asgari-ucret-harcayacak-408835/'],[],3,41,80,"['asgariucret', 'geçinemiyoruz']",[],https://twitter.com/ManifestoGazete/status/1343555234468134913,False,,0,,,,,,,,[],,,,
1343555133058265089,1343555133058265089,2020-12-28 16:51:20 Türkiye Standart Saati,2020-12-28,16:51:20,+0300,2405268051,l_clairdelunexq,L.Afyon,,Yoksullugun ne oldugunu  Eni  boyunu gecmislerden öğrenecek değiliz...(!)  #Millet3100Cumhur2825  #asgariucret     https://t.co/BdAvvTd3Vg,tr,[],[],[],15,53,96,"['millet3100cumhur2825', 'asgariucret']",[],https://twitter.com/l_clairdelunexq/status/1343555133058265089,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1337731270760140803/pu/img/_GRg3ombgQfLnoKY.jpg,,,,,,,[],,,,
1343554951839182848,1343554951839182848,2020-12-28 16:50:37 Türkiye Standart Saati,2020-12-28,16:50:37,+0300,1093088510104489984,markherita,markherita 🌼,,Tok açın halinden anlamaz ki!  #asgariucret  https://t.co/xXdaSR1qbp,tr,[],[],[],10,47,186,['asgariucret'],[],https://twitter.com/markherita/status/1343554951839182848,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343551690079948800/pu/img/CAJv2pVUnnC2_L77.jpg,,,,,,,[],,,,
1343554866476679169,1343554866476679169,2020-12-28 16:50:16 Türkiye Standart Saati,2020-12-28,16:50:16,+0300,1354732890,aratyasar,Yaşar Arat,,Bunun adı #asgariucret değil ancak açlık ve sefalet ücreti olur!,tr,[],[],[],1,5,115,['asgariucret'],[],https://twitter.com/AratYasar/status/1343554866476679169,False,,0,,,,,,,,[],,,,
1343554725082505216,1343554725082505216,2020-12-28 16:49:43 Türkiye Standart Saati,2020-12-28,16:49:43,+0300,1096557823,neslihancev,"Neslihan Çevik, PhD",,Ohhh 90 kuruşa şükürler olsun. Harca harca bitmez #asgariucret  https://t.co/PVaLbnvwcT,tr,[],[],['https://pbs.twimg.com/media/EqVD5fcXEAkfA7y.jpg'],5,19,134,['asgariucret'],[],https://twitter.com/NeslihanCev/status/1343554725082505216,False,,1,https://pbs.twimg.com/media/EqVD5fcXEAkfA7y.jpg,,,,,,,[],,,,
1343554493464633346,1343554493464633346,2020-12-28 16:48:47 Türkiye Standart Saati,2020-12-28,16:48:47,+0300,1280150300054224897,kepler_b438,Uzaylı Tonguç👽,,"Amaaan #asgariucret ile geçinemezsek asfalt yeriz, beton yeriz...  Yol yabtılar..  #Millet3100Cumhur2825",tr,[],[],[],8,30,67,"['asgariucret', 'millet3100cumhur2825']",[],https://twitter.com/Kepler_B438/status/1343554493464633346,False,,0,,,,,,,,[],,,,
1343554349465804800,1343554349465804800,2020-12-28 16:48:13 Türkiye Standart Saati,2020-12-28,16:48:13,+0300,2535040898,ak_suhandan,Handan AKsu 🇹🇷,,#asgariucret yeterli mi tabiiki değil  Bence de en az net 3.500 tl olmali idi Rabbim yardimcimiz olsun Zor çoooook zor!!  https://t.co/jihPMRBPLo,tr,[],[],['https://pbs.twimg.com/media/EqVDj3nXcAE5scu.jpg'],74,121,1218,['asgariucret'],[],https://twitter.com/AK_suHandan/status/1343554349465804800,False,,1,https://pbs.twimg.com/media/EqVDj3nXcAE5scu.jpg,,,,,,,[],,,,
1343554318671212544,1343554318671212544,2020-12-28 16:48:06 Türkiye Standart Saati,2020-12-28,16:48:06,+0300,1142550908166955008,mucahit4169,#EYT mucahit4169@mynet.com,,"Hükümet açıkladığı bu #asgariucret rakamıyla; işçiyle işvereni baş başa bırakarak, çaresizliğe ve sefalete mahkum etmiştir!  #SefaletÜcreti #asgariucret2021 #Millet3100Cumhur2825  Hayırlı olsun gülüm keten helva Yine evde tencere kaynamaz @Akparti    https://t.co/wIj2trrnV9",tr,"[{'screen_name': 'akparti', 'name': 'ak parti', 'id': '1628824092'}]",[],[],6,55,165,"['asgariucret', 'sefaletücreti', 'asgariucret2021', 'millet3100cumhur2825']",[],https://twitter.com/mucahit4169/status/1343554318671212544,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343549430004383750/pu/img/iNE8oI440pHH0LzQ.jpg,,,,,,,[],,,,
1343554227721932804,1343554227721932804,2020-12-28 16:47:44 Türkiye Standart Saati,2020-12-28,16:47:44,+0300,261158435,caliskanerh,Hüseyin Çalıskaner,,Bakan Zehra Zümrüt Selçuk'un #asgariucret ile ilgili atmış olduğu twiti şu ana kadar 3.100 kişi beğenmiş. Bunların hepsi trol olamayacağına göre demek ki insanlar halinden memnun.  Zaten kendisi bu ülkede yoksulluğu bitirdik dediğinde de binlerce kişi beğenmişti.  Ne desek az...  https://t.co/nlJNqTKAcc,tr,[],[],['https://pbs.twimg.com/media/EqVC_KaXcAAFgRi.jpg'],6,5,64,['asgariucret'],[],https://twitter.com/caliskanerh/status/1343554227721932804,False,,1,https://pbs.twimg.com/media/EqVC_KaXcAAFgRi.jpg,,,,,,,[],,,,
1343554120783966210,1343554120783966210,2020-12-28 16:47:19 Türkiye Standart Saati,2020-12-28,16:47:19,+0300,900475566910054400,___fgneds___,FgN💬,,"Ne mutlu çalmadan çalışanlara  Ne mutlu halk için çırpınanlara Ne mutlu iyilik için yarışanlara  Çok şanslısınız İzmir, İstanbul, Edirne, Eskişehir, Mersin, Hatay, Aydın, Antalya, Adana, Ankara... #asgariucret #Millet3100Cumhur2825  #BizBirlikteGüçlüyüz 🧿  https://t.co/kO8dp1PhWC",tr,[],[],['https://pbs.twimg.com/media/EqVDWj5XAAE-zOZ.jpg'],12,68,202,"['asgariucret', 'millet3100cumhur2825', 'bizbirliktegüçlüyüz']",[],https://twitter.com/___fgneds___/status/1343554120783966210,False,,1,https://pbs.twimg.com/media/EqVDWj5XAAE-zOZ.jpg,,,,,,,[],,,,
1343554065301712896,1343554065301712896,2020-12-28 16:47:05 Türkiye Standart Saati,2020-12-28,16:47:05,+0300,1493886968,seno3459,Senem♥️EYT,,Kölelere asla özgür olacakları kadar ödeme yapmazlar.Hayatta kalmalarına yetecek kadarını verirler ki çalışmaya devam etsinler. C.B  Sokaga çıkma cezasi 3.150tl 30 gun calismanin karsiligi 2.825tl Allah sizi de asgaride geçirmeyi nasip etsin  #asgariucret #Millet3100Cumhur2825,tr,[],[],[],7,83,222,"['asgariucret', 'millet3100cumhur2825']",[],https://twitter.com/seno3459/status/1343554065301712896,False,,0,,,,,,,,[],,,,
1343553901040168960,1343553901040168960,2020-12-28 16:46:26 Türkiye Standart Saati,2020-12-28,16:46:26,+0300,1260029934,ali_34_53,T. ALİ Taşcı,,"CHP'nin resmi yayın organı Halk TV, her gün Türk milletinin manevi değerleriyle alay ediyor ve müslümanlara hakaretler yağdırıyor.  Tamam anladık, şeytan şeytanlığını yapıyor da, RTÜK ne iş yapıyor? Halk TV neden kapatılmıyor?  Yeni #asgariucret hayırlı olsun.",tr,[],[],[],1,6,22,['asgariucret'],[],https://twitter.com/Ali_34_53/status/1343553901040168960,False,,0,,,,,,,,[],,,,
1343553754889670656,1343553754889670656,2020-12-28 16:45:51 Türkiye Standart Saati,2020-12-28,16:45:51,+0300,1176199143120879618,arzu39998773,°•°• aRzU °•°• 🇹🇷🇹🇷🇹🇷,,"Eğer özgür bir topIum,  sayıca daha çok oIan yoksuIIara yardım edemezse, sayıca az oIan zenginIeri de kurtaramaz...👌🏻         #asgariucret  #Asgariucret2825TL90KURUS ☹👇🏻  https://t.co/V5EIdxy8GX",tr,[],[],[],3,19,136,"['asgariucret', 'asgariucret2825tl90kurus']",[],https://twitter.com/Arzu39998773/status/1343553754889670656,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343553718789283840/pu/img/h3lioy-vH_pU1TrH.jpg,,,,,,,[],,,,
1343552925822562306,1343552925822562306,2020-12-28 16:42:34 Türkiye Standart Saati,2020-12-28,16:42:34,+0300,112476597,basenis,▸︎ Ξ︎ ▸︎ Λ︎∕︎ ▸︎ Ι︎ ▸︎ ☡︎ ▸︎,,"Düşünsenize Haluk Levent Cumhurbaşkanı, Oğuzhan Uğur iç işleri bakanı, Barış Özcan teknoloji bakanı, Müge Anlı Aile ve sosyal hizmetler bakanı #HalukLevent #asgariucret #2020ninKaybedeni #flwrtr #BiGit2020  https://t.co/o1MG0ONc79",tr,[],[],['https://pbs.twimg.com/media/EqVCQv-XcAUDZ8R.jpg'],6,14,408,"['haluklevent', 'asgariucret', '2020ninkaybedeni', 'flwrtr', 'bigit2020']",[],https://twitter.com/BASENIS/status/1343552925822562306,False,,1,https://pbs.twimg.com/media/EqVCQv-XcAUDZ8R.jpg,,,,,,,[],,,,
1343552294248476678,1343552294248476678,2020-12-28 16:40:03 Türkiye Standart Saati,2020-12-28,16:40:03,+0300,1160994748154466306,yazar2017_,Kedisever,,"Asgari ücret 2825 TL olmuş.  Bizim fikrimiz belli de AKP seçmeni ne diyor, memnun olmaya devam mı?  #asgariucret",tr,[],[],[],21,33,186,['asgariucret'],[],https://twitter.com/yazar2017_/status/1343552294248476678,False,,0,,,,,,,,[],,,,
1343552094389886979,1343552094389886979,2020-12-28 16:39:15 Türkiye Standart Saati,2020-12-28,16:39:15,+0300,1265771855211835395,mon0a1,Mona🌴,,Seri bir şekilde TAKİPLEŞİYORUZ🔥❤️#50m2 #asgariucret,tr,[],[],[],36,15,195,"['50m2', 'asgariucret']",[],https://twitter.com/mon0a1/status/1343552094389886979,False,,0,,,,,,,,[],,,,
1343552017483096066,1343552017483096066,2020-12-28 16:38:57 Türkiye Standart Saati,2020-12-28,16:38:57,+0300,1326609505212379137,brrkrn,brrkrn,,"Harikasın  #Düzce Pandemiye,ayaz soğuğa ve ekonomik buhrana rağmen, doğan güneşe koşan güzel insanlar iyiki varsınız. Tesekkürler Düzce🙏❤  #MemleketHareketi  #asgariucret  https://t.co/yiqAD3AybY",tr,[],[],"['https://pbs.twimg.com/media/EqVBaC0XIAEAMrv.jpg', 'https://pbs.twimg.com/media/EqVBajfW8AEVLak.jpg', 'https://pbs.twimg.com/media/EqVBbHmXIAY-pYg.jpg', 'https://pbs.twimg.com/media/EqVBcBRXEAE3QEC.jpg']",2,11,58,"['düzce', 'memlekethareketi', 'asgariucret']",[],https://twitter.com/brrkrn/status/1343552017483096066,False,,1,https://pbs.twimg.com/media/EqVBaC0XIAEAMrv.jpg,,,,,,,[],,,,
1343551422957297664,1343551422957297664,2020-12-28 16:36:35 Türkiye Standart Saati,2020-12-28,16:36:35,+0300,2405268051,l_clairdelunexq,L.Afyon,,"Bu yıl yumurta %76,  domates %68,  kuru soğan % 38 mercimek %67, 1 litre yağ % 43 etin % 37, un ve ekmek ortalama %25 artarken #asgariucret e devletin verdiği zam oranı 2 bin 825 olmuştur.  Neyse ki askida ekmek var.  Bakan Selcuk bu aksam yemekte ne var?   #Millet3100Cumhur2825  https://t.co/0G94Sl4lQl",tr,[],[],['https://pbs.twimg.com/media/EqVA5UFW8AENCvP.jpg'],15,132,307,"['asgariucret', 'millet3100cumhur2825']",[],https://twitter.com/l_clairdelunexq/status/1343551422957297664,False,,1,https://pbs.twimg.com/media/EqVA5UFW8AENCvP.jpg,,,,,,,[],,,,
1343550834420961285,1343550834420961285,2020-12-28 16:34:15 Türkiye Standart Saati,2020-12-28,16:34:15,+0300,1483628570,denis_o08,DE-NİZ,,#asgariucret #halkıdinleyeceksiniz  esnaf battı; çare ne ?  https://t.co/soYlrH1Aoc,tr,[],[],['https://pbs.twimg.com/media/EqVAW-tXIAQE0uW.jpg'],6,9,63,"['asgariucret', 'halkıdinleyeceksiniz']",[],https://twitter.com/Denis_O08/status/1343550834420961285,False,,1,https://pbs.twimg.com/media/EqVAW-tXIAQE0uW.jpg,,,,,,,[],,,,
1343550770621386754,1343550770621386754,2020-12-28 16:34:00 Türkiye Standart Saati,2020-12-28,16:34:00,+0300,994487643751763968,ekocampus,Eko Diye Biri🇹🇷 ATATÜRK,,"O İktidar Partisi Var Ya Hani, Damadı Kayıp Olan...Hani Sahte Diplomalı, Dört Maaşlı Kişi ve Kişiler İçinde Tutan İktidar Partisi...  Bakın Halka Yaptığınızı, Yollar Önce Levent Kırca Nasıl Dile Getirmiş...  #Millet3100Cumhur2825  #asgariucret  https://t.co/4xmmax2B3s",tr,[],[],[],4,29,67,"['millet3100cumhur2825', 'asgariucret']",[],https://twitter.com/ekoCampus/status/1343550770621386754,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343550663603716096/pu/img/Li_mFVESbojjrzih.jpg,,,,,,,[],,,,
1343550765919571968,1343550765919571968,2020-12-28 16:33:59 Türkiye Standart Saati,2020-12-28,16:33:59,+0300,2451252144,gelibolubel,Gelibolu Belediyesi,,"Gelibolu Belediyemizde 2021 yılında, en düşük işçi maaşı aylık 3.256 TL olacak. Tüm emekçilerimize hayırlı olsun. #GeliboluBelediyesi #asgariucret  https://t.co/ZLENE3ixAp",tr,[],[],['https://pbs.twimg.com/media/EqVAS6fXIAEM5bO.jpg'],4,8,52,"['gelibolubelediyesi', 'asgariucret']",[],https://twitter.com/gelibolubel/status/1343550765919571968,False,,1,https://pbs.twimg.com/media/EqVAS6fXIAEM5bO.jpg,,,,,,,[],,,,
1343550260535316480,1343550260535316480,2020-12-28 16:31:58 Türkiye Standart Saati,2020-12-28,16:31:58,+0300,3121392027,mevltbayrak,Mevlüt Bayrak,,Asgari ücret 2 bin 825 lira olarak açıklandı.  Tüm kısıtlamalara rağmen Halkın belediyeleri Asgari Ücreti 3100 tl üzerinde Açıkladılar. #Millet3100Cumhur2825  #asgariucret konusunda Milletin takdirini göreceğiz #SandıktaGörüşürüz  https://t.co/17KvzFRdU4,tr,[],[],['https://pbs.twimg.com/media/EqU_0vnXcAAYWn8.png'],23,77,239,"['millet3100cumhur2825', 'asgariucret', 'sandıktagörüşürüz']",[],https://twitter.com/mevltbayrak/status/1343550260535316480,False,,1,https://pbs.twimg.com/media/EqU_0vnXcAAYWn8.png,,,,,,,[],,,,
1343549989168033792,1343549989168033792,2020-12-28 16:30:54 Türkiye Standart Saati,2020-12-28,16:30:54,+0300,229613650,fuatozhan,Fuat Özhan 🇹🇷,,#asgariucret 390 dolardan 377 dolara düşürüldü .,tr,[],[],[],1,15,39,['asgariucret'],[],https://twitter.com/fuatozhan/status/1343549989168033792,False,,0,,,,,,,,[],,,,
1343549813300801545,1343549813300801545,2020-12-28 16:30:12 Türkiye Standart Saati,2020-12-28,16:30:12,+0300,1132163245,hzlandirc,#Katalizör,,"Toprak mahsullerimiz,Tekellerimiz,Sumerbanklatımiz,şeker fabrikalarımız,Tariş vs gibi  Hububatı,Tütünü,üzümü,şekeri,domatesi,fasulyeyi alır hem işçi çalıştırır hem çiftçi mağdur olmaz para yurt için de kasaba manava esnafa dağılır kdv si vergisi de Devletin kasasina #asgariucret",tr,[],[],[],3,20,80,['asgariucret'],[],https://twitter.com/hzlandirc/status/1343549813300801545,False,,0,,,,,,,,[],,,,
1343549691531841536,1343549691531841536,2020-12-28 16:29:43 Türkiye Standart Saati,2020-12-28,16:29:43,+0300,2865550945,55erhanusta,Erhan Usta,,"Hükümet açıkladığı bu #asgariucret rakamıyla; işçiyle işvereni baş başa bırakarak, çaresizliğe ve sefalete mahkum etmiştir!   #asgariucret2021  #Sefaletucreti  https://t.co/M79HAhQ4W6",tr,[],[],[],35,216,1088,"['asgariucret', 'asgariucret2021', 'sefaletucreti']",[],https://twitter.com/55erhanusta/status/1343549691531841536,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343549430004383750/pu/img/iNE8oI440pHH0LzQ.jpg,,,,,,,[],,,,
1343549326329573377,1343549326329573377,2020-12-28 16:28:15 Türkiye Standart Saati,2020-12-28,16:28:15,+0300,1247512329161445376,khristos_imam,İMAM_KHRİSTOS,,Sokağa çıkma cezası                       3186 tl Askeri Ücret                 2825  Deveyi Diken insanı s.... (Seven)  #asgariucret #MilletBıktı #kuruekmek #2020ninKaybedeni,tr,[],[],[],5,26,187,"['asgariucret', 'milletbıktı', 'kuruekmek', '2020ninkaybedeni']",[],https://twitter.com/khristos_imam/status/1343549326329573377,False,,0,,,,,,,,[],,,,
1343549153025159171,1343549153025159171,2020-12-28 16:27:34 Türkiye Standart Saati,2020-12-28,16:27:34,+0300,1193857811538681856,criminallawyerq,Criminal Lawyer©️⚓♨️✨,,Halkın yoksulluğu arttıkça Saray ödenekleri katlandı   O 90 Kuruş çok önemli...  #Millet3100Cumhur2825 #asgariucret #BirMilyonİşsizÖğretmen  https://t.co/RR5kB4nLID,tr,[],[],['https://pbs.twimg.com/media/EqU-09hWMAIvR1H.jpg'],4,21,61,"['millet3100cumhur2825', 'asgariucret', 'birmilyoni̇şsizöğretmen']",[],https://twitter.com/CriminalLawyerQ/status/1343549153025159171,False,,1,https://pbs.twimg.com/media/EqU-09hWMAIvR1H.jpg,,,,,,,[],,,,
1343548633304723458,1343548633304723458,2020-12-28 16:25:30 Türkiye Standart Saati,2020-12-28,16:25:30,+0300,1329759625193922561,enessss3452,𝕰𝖓𝖊𝖘 𝕬𝖙𝖊𝖘,,Siz siz olun ev sahibi yazar yazmaz böyle damardan girin😅  #asgariucret  https://t.co/d4tdTf2wg5,tr,[],[],['https://pbs.twimg.com/media/EqU-XHcXIAEz2OH.jpg'],58,21,257,['asgariucret'],[],https://twitter.com/Enessss3452/status/1343548633304723458,False,,1,https://pbs.twimg.com/media/EqU-XHcXIAEz2OH.jpg,,,,,,,[],,,,
1343548392778190848,1343548392778190848,2020-12-28 16:24:33 Türkiye Standart Saati,2020-12-28,16:24:33,+0300,872403805148553216,sunavarol_,Suna Varol,,"Muhalefet belediyelerinin 3300-3500 lira belirlediği asgari ücreti beğenmeyenler, iktidarın 2825 liralık asgari ücretini ayakta alkışlıyor.  Nasılsanız öyle yönetilirsiniz.  #asgariucret",tr,[],[],[],58,787,8595,['asgariucret'],[],https://twitter.com/SunaVarol_/status/1343548392778190848,False,,0,,,,,,,,[],,,,
1343547888006275074,1343547888006275074,2020-12-28 16:22:33 Türkiye Standart Saati,2020-12-28,16:22:33,+0300,1298122272339828736,34kahve06,kahvegibi,,Zehra Zümrüt Selçuk'un sadece aylık yediği etlerin fiyatının #asgariucret den yüksek olduğuna yemin edebilirim.  Haksızmıyım @ZehraZumrutS ?,tr,"[{'screen_name': 'zehrazumruts', 'name': 'zehra zümrüt selçuk', 'id': '1016593091480948736'}]",[],[],14,128,502,['asgariucret'],[],https://twitter.com/34kahve06/status/1343547888006275074,False,,0,,,,,,,,[],,,,
1343547767382306821,1343547767382306821,2020-12-28 16:22:04 Türkiye Standart Saati,2020-12-28,16:22:04,+0300,1053688533431607298,nurozkan35,𝐍𝐮𝐫 𝐝𝐢𝐲𝐨𝐫 𝐤𝐢,,"Victor Hugo ülkenin halini #asgariucret i 0 90 krş lı 2.825,90 krş u ,Sefiller'i baştan yazardı ZEHRA ZÜMRÜT SELÇUK #sefaletÜcreti #Millet3100Cumhur2825  @ZehraZumrutS",tr,"[{'screen_name': 'zehrazumruts', 'name': 'zehra zümrüt selçuk', 'id': '1016593091480948736'}]",[],[],3,50,104,"['asgariucret', 'sefaletücreti', 'millet3100cumhur2825']",[],https://twitter.com/NurOzkan35/status/1343547767382306821,False,,0,,,,,,,,[],,,,
1343547272651538433,1343547272651538433,2020-12-28 16:20:06 Türkiye Standart Saati,2020-12-28,16:20:06,+0300,1150841584734412802,yetkinreport,YetkinReport,,Muhalefetin iktidardan fazla asgari ücret verdiği ülkemiz.  https://t.co/yV4suIL7XS #asgariucret #ZehraZümrütSelçuk @YetkinReport  https://t.co/zJ1Zs74w3N,tr,"[{'screen_name': 'yetkinreport', 'name': 'yetkinreport', 'id': '1150841584734412802'}]",['https://yetkinreport.com/2020/12/28/muhalefetin-iktidardan-fazla-asgari-ucret-verdigi-ulke/'],['https://pbs.twimg.com/media/EqU9GOnW4AInei2.jpg'],5,12,106,"['asgariucret', 'zehrazümrütselçuk']",[],https://twitter.com/YetkinReport/status/1343547272651538433,False,,1,https://pbs.twimg.com/media/EqU9GOnW4AInei2.jpg,,,,,,,[],,,,
1343547096713064449,1343547096713064449,2020-12-28 16:19:24 Türkiye Standart Saati,2020-12-28,16:19:24,+0300,1195277560311095296,_sloboden,sloboden🪂,,Koskoca Meclis 12 gün boyunca bunun için çalışmış alkışlıyorum hepsini 👏🏻   #asgariucret,tr,[],[],[],1,3,44,['asgariucret'],[],https://twitter.com/_sloboden/status/1343547096713064449,False,,0,,,,,,,,[],,,,
1343546930685767683,1343546930685767683,2020-12-28 16:18:44 Türkiye Standart Saati,2020-12-28,16:18:44,+0300,1143736168116367361,tivityali1,Leon,,#asgariucret'i doğru dürüst artırmaktansa trollere para verip aslında asgari ücretin ne kadar yüksek olduğunun propagandasını yaptırmayı tercih ediyorlar. Bütün beyinsiz trol sürüsü asgari ücretle ne kadar güzel yaşanacağını anlatma yarışına girmiş.,tr,[],[],[],3,6,59,['asgariucret'],[],https://twitter.com/Tivityali1/status/1343546930685767683,False,,0,,,,,,,,[],,,,
1343546820962742272,1343546820962742272,2020-12-28 16:18:18 Türkiye Standart Saati,2020-12-28,16:18:18,+0300,1203431429708951552,marjinal_ay,Elif Ay 🇹🇷🇦🇿,,Ben asgari ücretle 7 yıl çalıştım. O zaman da ALLAH'A HAMD OLSUN diyordum. Tuzun kuru tâbi diyen beyinsizlerden ALLAH'A sığınırım. Ben ekmeği bile evde yapıyorum. Sizde ayağınızı yorganınıza göre uzatın. iPhone'u nuza göre uzatırsanız kıçınız açıkta kalır vesselam.. #asgariucret,tr,[],[],[],7,6,55,['asgariucret'],[],https://twitter.com/Marjinal_Ay/status/1343546820962742272,False,,0,,,,,,,,[],,,,
1343546699768360961,1343546699768360961,2020-12-28 16:17:49 Türkiye Standart Saati,2020-12-28,16:17:49,+0300,824884542,esengulkrts,𝐞𝐬𝐞𝐧𝐠𝐮𝐥𝐤𝐫𝐭𝐬ރ,,Allah #asgariucret le ev geçindirip milyon dolarlarla doymayanları şakşaklayacak kadar geri zekalı etmesin.Amin.,tr,[],[],[],11,7,170,['asgariucret'],[],https://twitter.com/esengulkrts/status/1343546699768360961,False,,0,,,,,,,,[],,,,
1343546377247318016,1343546377247318016,2020-12-28 16:16:32 Türkiye Standart Saati,2020-12-28,16:16:32,+0300,1483628570,denis_o08,DE-NİZ,,Kölelere asla özgür olacakları kadar ödeme yapmazlar. Hayatta kalmalarına yetecek kadarını verirler ki çalışmaya devam etsinler.  Bukowski #asgariucret  https://t.co/FZfv34mBMN,tr,[],[],[],7,28,187,['asgariucret'],[],https://twitter.com/Denis_O08/status/1343546377247318016,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343545916750516224/pu/img/Jv_UNx6_L05-lvBo.jpg,,,,,,,[],,,,
1343546361439014912,1343546361439014912,2020-12-28 16:16:29 Türkiye Standart Saati,2020-12-28,16:16:29,+0300,1212741731772354560,1923_nefer,Serkan Koçak,,Bir gün zengin olduğumu duyarsanız bilin ki ÇALMIŞIMDIR fakat fakir olduğum için bu ihtimalde sıfır ünlü bir düşünür derki fakir çalmasını bilmediği için fakirdir hakkımı çalanlara HARAM olsun ‼️ #asgariucret  #SefaletÜcreti #GeldiğinizGibiGideceksiniz  https://t.co/Rf7veyXjAT,tr,[],[],['https://pbs.twimg.com/media/EqU8EGgXEAE5W00.jpg'],1,6,44,"['asgariucret', 'sefaletücreti', 'geldiğinizgibigideceksiniz']",[],https://twitter.com/1923_Nefer/status/1343546361439014912,False,,1,https://pbs.twimg.com/media/EqU8EGgXEAE5W00.jpg,,,,,,,[],,,,
1343546322582962176,1343546322582962176,2020-12-28 16:16:19 Türkiye Standart Saati,2020-12-28,16:16:19,+0300,1326831610415751168,xlzerafet,Atanın İzinden,,Kim Yaptıysa Harika Milletvekili Zammı Asgari Ücretli Zammı...  O 90 Kuruş çok önemli  #Millet3100Cumhur2825 #asgariucret #BirMilyonİşsizÖğretmen  https://t.co/UmNYadFsc4,tr,[],[],[],14,190,756,"['millet3100cumhur2825', 'asgariucret', 'birmilyoni̇şsizöğretmen']",[],https://twitter.com/XLZerafet/status/1343546322582962176,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343545975386890245/pu/img/XlaQPfnh7hx90fRK.jpg,,,,,,,[],,,,
1343546216823599112,1343546216823599112,2020-12-28 16:15:54 Türkiye Standart Saati,2020-12-28,16:15:54,+0300,1510388270,purlenatac,Fasulye Doktoru,,"Asgari ücreti bir sürü şeyle kıyas yaptık, yoksulluk sınırının altında dedik. Boşuna uğraşıyor olabiliriz. İşçi kesiminin %80’i Akpye oy vermişti. 2.825 liraya takla atarak sevinmiyorlarsa ben de bişey bilmiyorum.  #asgariucret",tr,[],[],[],11,6,90,['asgariucret'],[],https://twitter.com/purlenatac/status/1343546216823599112,False,,0,,,,,,,,[],,,,
1343545470711439360,1343545470711439360,2020-12-28 16:12:56 Türkiye Standart Saati,2020-12-28,16:12:56,+0300,732662392342118401,arabul_mesut,Mesut Arabul,,"Aile, Çalışma ve Sosyal Hizmetler Bakanı Zehra Zümrüt Selçuk'un, #asgariucret zammı konusunda ""İşçimizi enflasyona ezdirmedik"" yalanı ile, yoksulluk nafakası (#SüresizNafaka) konusunda ""#Nafaka süresine hakim karar verir"" yalanı ölümüne kapışır.",tr,[],[],[],7,75,254,"['asgariucret', 'süresiznafaka', 'nafaka']",[],https://twitter.com/arabul_mesut/status/1343545470711439360,False,,0,,,,,,,,[],,,,
1343545285914583045,1343545285914583045,2020-12-28 16:12:12 Türkiye Standart Saati,2020-12-28,16:12:12,+0300,1296436431049707521,m_d_____oznurs,Ozum_MD,,"Asgari ücret  2825 lira  90 krs.olmuş.  Sizi de o kadar uğraştırdık, toplantılar  pazarlıklar falan ayıp olmadı sanırım🥴  İnşallah karar alan herkes birgün asgari ücrete mahkum olur.  #asgariucret Ölü doğdu..  https://t.co/FIK8v6F4et",tr,[],[],['https://pbs.twimg.com/media/EqU7UTIXAAIKYDS.jpg'],8,31,89,['asgariucret'],[],https://twitter.com/M_D_____oznurs/status/1343545285914583045,False,,1,https://pbs.twimg.com/media/EqU7UTIXAAIKYDS.jpg,,,,,,,[],,,,
1343545260232876033,1343545260232876033,2020-12-28 16:12:06 Türkiye Standart Saati,2020-12-28,16:12:06,+0300,4752772466,izgazete,İz Gazete,,İz Gazete’de de asgari ücret 3 bin 100 lira olarak belirlendi! Ümit Kartal’dan çağrı  https://t.co/jrChX8kEro @umitkartaliz #asgariucret  https://t.co/iDdhR68zd1,tr,"[{'screen_name': 'umitkartaliz', 'name': 'ümit kartal', 'id': '843835867085099008'}]",['https://www.izgazete.net/medya/iz-gazetede-de-asgari-ucret-3-bin-100-lira-olarak-belirlendi-umit-h58723.html'],['https://pbs.twimg.com/media/EqU7OobW4AA3FSW.jpg'],1,3,24,['asgariucret'],[],https://twitter.com/izgazete/status/1343545260232876033,False,,1,https://pbs.twimg.com/media/EqU7OobW4AA3FSW.jpg,,,,,,,[],,,,
